"word","frequency","level"
"spurs",3,12
"spurt",1,12
"spurts",1,12
"sputnik",1,12
"sputtered",0,12
"spy",3,12
"spying",0,12
"squad",3,12
"squadron",1,12
"squanto",0,12
"square",88,12
"squared",1,12
"squarely",3,12
"squares",7,12
"squash",5,12
"squashed",0,12
"squat",1,12
"squatted",0,12
"squatting",1,12
"squeak",0,12
"squeaked",0,12
"squeaks",0,12
"squeaky",0,12
"squeal",0,12
"squealed",0,12
"squealing",0,12
"squeeze",5,12
"squeezed",12,12
"squeezes",0,12
"squeezing",4,12
"squid",1,12
"squinted",0,12
"squinting",0,12
"squire",2,12
"squirmed",0,12
"squirrel",2,12
"squirrels",4,12
"stab",0,12
"stabbed",2,12
"stability",10,12
"stabilized",0,12
"stable",33,12
"stables",1,12
"stack",6,12
"stacked",4,12
"stacks",3,12
"stacy",0,12
"stadium",6,12
"staff",30,12
"staffs",2,12
"stag",1,12
"stage",116,12
"stagecoach",1,12
"staged",2,12
"stages",32,12
"stagger",2,12
"staggered",2,12
"staggering",3,12
"stain",4,12
"stained",4,12
"staining",0,12
"stainless",2,12
"stains",3,12
"stair",0,12
"staircase",5,12
"stairs",14,12
"stairway",2,12
"stake",8,12
"staked",1,12
"stakes",2,12
"stale",1,12
"stalin",7,12
"stalk",2,12
"stalked",2,12
"stalks",4,12
"stall",3,12
"stalled",0,12
"stallion",1,12
"stalls",3,12
"stamens",0,12
"stamina",2,12
"stammered",0,12
"stamp",23,12
"stamped",7,12
"stamping",1,12
"stamps",15,12
"stan",0,12
"stance",0,12
"stand",99,12
"standard",97,12
"standardization",0,12
"standardized",4,12
"standards",44,12
"standing",71,12
"standpoint",3,12
"stands",41,12
"standstill",2,12
"stanford",2,12
"stanley",5,12
"stanton",3,12
"stanza",0,12
"staple",4,12
"staples",1,12
"star",55,12
"star's",0,12
"starboard",1,12
"starch",11,12
"starches",5,12
"stare",6,12
"stared",10,12
"stares",0,12
"starfish",1,12
"staring",9,12
"stark",2,12
"starlight",3,12
"stars",89,12
"start",155,12
"started",148,12
"starter",2,12
"starting",49,12
"startled",8,12
"startling",5,12
"starts",27,12
"starvation",8,12
"starve",6,12
"starved",4,12
"starving",7,12
"state",450,12
"state's",6,12
"stated",66,12
"stately",5,12
"statement",92,12
"statements",53,12
"states",788,12
"states'",2,12
"statesman",2,12
"statesmen",1,12
"static",8,12
"stating",6,12
"station",69,12
"stationary",4,12
"stationed",6,12
"stationery",5,12
"stations",33,12
"statistical",4,12
"statistics",22,12
"statue",8,12
"statues",8,12
"stature",4,12
"status",21,12
"statute",4,12
"statutes",0,12
"stay",78,12
"stayed",23,12
"staying",10,12
"stays",9,12
"steadied",0,12
"steadily",30,12
"steady",34,12
"steak",2,12
"steaks",1,12
"steal",5,12
"stealing",3,12
"steam",48,12
"steamboat",1,12
"steamboats",1,12
"steamed",1,12
"steamer",3,12
"steaming",4,12
"steamship",1,12
"steel",89,12
"steep",25,12
"steeper",1,12
"steeple",0,12
"steeply",0,12
"steer",3,12
"steered",2,12
"steering",7,12
"steers",1,12
"stegosaurus",0,12
"stella",0,12
"stem",22,12
"stems",18,12
"stench",1,12
"stencil",1,12
"step",130,12
"step-by-step",1,12
"stepfather",0,12
"stephen",10,12
"stepmother",0,12
"steppe",2,12
"stepped",22,12
"steppes",2,12
"stepping",5,12
"steps",115,12
"stereo",3,12
"stereotype",2,12
"stereotypes",3,12
"sterile",5,12
"sterling",1,12
"stern",11,12
"sternly",1,12
"stethoscope",1,12
"steve",5,12
"steven",1,12
"stevens",1,12
"stevenson",2,12
"stevie",0,12
"stew",0,12
"steward",1,12
"stewart",2,12
"stick",32,12
"stickers",0,12
"sticking",6,12
"sticks",15,12
"sticky",6,12
"stiff",14,12
"stiffened",1,12
"stiffly",2,12
"stifled",0,12
"stifling",1,12
"stigma",2,12
"still",637,12
"stillness",4,12
"stilts",0,12
"stimulate",9,12
"stimulated",8,12
"stimulates",4,12
"stimulating",4,12
"stimulation",4,12
"stimuli",12,12
"stimulus",15,12
"sting",2,12
"stinging",2,12
"stings",1,12
"stink",0,12
"stinking",0,12
"stir",8,12
"stirred",11,12
"stirring",8,12
"stirrup",2,12
"stitch",0,12
"stitched",1,12
"stock",76,12
"stockade",2,12
"stocked",2,12
"stockholders",6,12
"stockholm",1,12
"stocking",1,12
"stockings",3,12
"stocks",10,12
"stocky",0,12
"stole",3,12
"stolen",10,12
"stomach",33,12
"stomachs",1,12
"stomped",0,12
"stone",138,12
"stonehenge",2,12
"stones",50,12
"stony",3,12
"stood",97,12
"stool",2,12
"stools",0,12
"stoop",0,12
"stooped",1,12
"stooping",1,12
"stop",127,12
"stopped",82,12
"stopper",0,12
"stopping",16,12
"stops",22,12
"storage",30,12
"store",105,12
"store's",1,12
"stored",65,12
"storehouse",2,12
"storehouses",2,12
"storekeeper",0,12
"storekeepers",0,12
"storeroom",0,12
"stores",47,12
"stories",97,12
"storing",10,12
"stork",0,12
"storks",0,12
"storm",32,12
"stormed",2,12
"storms",20,12
"stormy",3,12
"story",205,12
"storyteller",0,12
"storytellers",2,12
"storytelling",1,12
"stout",6,12
"stove",11,12
"stoves",2,12
"stowed",0,12
"straight",93,12
"straight-line",2,12
"straighten",4,12
"straightened",2,12
"straightening",1,12
"straighter",0,12
"straightforward",4,12
"strain",14,12
"strained",6,12
"straining",2,12
"strains",8,12
"strait",7,12
"straits",4,12
"strand",3,12
"stranded",2,12
"strands",4,12
"strange",88,12
"strange-looking",0,12
"strangely",9,12
"strangeness",0,12
"stranger",12,12
"stranger's",0,12
"strangers",12,12
"strangest",1,12
"strap",3,12
"strapped",2,12
"straps",2,12
"strata",2,12
"strategic",5,12
"strategies",4,12
"strategy",7,12
"strauss",1,12
"straw",13,12
"strawberries",2,12
"strawberry",1,12
"straws",0,12
"stray",2,12
"strayed",1,12
"streak",4,12
"streaked",0,12
"streaking",0,12
"streaks",3,12
"stream",48,12
"streamed",2,12
"streamers",1,12
"streaming",2,12
"streamlined",1,12
"streams",31,12
"street",106,12
"streetcar",1,12
"streets",67,12
"strength",94,12
"strengthen",11,12
"strengthened",9,12
"strengthening",2,12
"strengths",6,12
"strenuous",5,12
"stress",40,12
"stressed",9,12
"stresses",7,12
"stressful",2,12
"stressing",1,12
"stretch",25,12
"stretched",36,12
"stretcher",1,12
"stretches",15,12
"stretching",10,12
"strewn",2,12
"stricken",1,12
"strict",14,12
"stricter",2,12
"strictly",13,12
"stride",3,12
"strides",3,12
"striding",0,12
"strife",0,12
"strike",57,12
"strikers",2,12
"strikes",20,12
"striking",23,12
"string",32,12
"strings",5,12
"stringy",0,12
"strip",26,12
"stripe",0,12
"striped",7,12
"stripes",6,12
"stripped",7,12
"strips",13,12
"strive",4,12
"striving",2,12
"strode",1,12
"stroke",20,12
"stroked",1,12
"strokes",8,12
"stroking",1,12
"stroll",1,12
"strolled",1,12
"strolling",1,12
"strong",222,12
"stronger",45,12
"strongest",13,12
"stronghold",1,12
"strongly",26,12
"struck",56,12
"structural",9,12
"structure",126,12
"structured",1,12
"structures",54,12
"struggle",45,12
"struggled",9,12
"struggles",5,12
"struggling",6,12
"strung",5,12
"stuart",2,12
"stub",1,12
"stubble",1,12
"stubborn",3,12
"stubbornly",2,12
"stubby",1,12
"stuck",12,12
"studded",1,12
"student",88,12
"student's",4,12
"students",157,12
"students'",1,12
"studied",83,12
"studies",68,12
"studio",10,12
"study",306,12
"studying",61,12
"stuff",9,12
"stuffed",6,12
"stuffing",1,12
"stuffy",0,12
"stumble",0,12
"stumbled",4,12
"stumbling",2,12
"stump",2,12
"stumps",4,12
"stung",1,12
"stunned",2,12
"stunning",1,12
"stunt",0,12
"stunted",2,12
"stunts",1,12
"stupendous",1,12
"stupid",4,12
"stupidity",1,12
"sturdy",15,12
"style",74,12
"styles",16,12
"stylish",1,12
"su",0,12
"sub",0,12
"subatomic",0,12
"subdivided",3,12
"subdivision",1,12
"subdivisions",2,12
"subdued",4,12
"subject",194,12
"subject's",0,12
"subjected",6,12
"subjective",5,12
"subjects",63,12
"submarine",7,12
"submarines",3,12
"submerged",6,12
"submission",2,12
"submit",4,12
"submitted",4,12
"subordinate",8,12
"subordinates",3,12
"subsequent",7,12
"subsequently",1,12
"subsided",2,12
"subsidiary",0,12
"subsistence",3,12
"substance",78,12
"substances",76,12
"substantial",9,12
"substantially",1,12
"substitute",17,12
"substituted",6,12
"substitutes",2,12
"substitution",2,12
"subtle",10,12
"subtract",2,12
"subtracted",3,12
"subtracting",3,12
"suburb",4,12
"suburban",5,12
"suburbs",10,12
"subway",1,12
"subways",1,12
"succeed",15,12
"succeeded",35,12
"succeeding",4,12
"succeeds",1,12
"success",104,12
"successes",5,12
"successful",100,12
"successfully",31,12
"succession",16,12
"successive",6,12
"successor",5,12
"successors",1,12
"such",1393,12
"suck",3,12
"sucked",3,12
"sucker",0,12
"sucking",3,12
"sucks",0,12
"suction",2,12
"sudan",5,12
"sudden",46,12
"suddenly",103,12
"suds",0,12
"sue",10,12
"sue's",0,12
"sued",3,12
"suez",3,12
"suffer",27,12
"suffered",36,12
"suffering",27,12
"suffers",4,12
"suffice",1,12
"sufficient",43,12
"sufficiently",15,12
"suffix",2,12
"suffixes",2,12
"suffrage",3,12
"sugar",70,12
"sugarcane",2,12
"sugars",9,12
"suggest",38,12
"suggested",57,12
"suggesting",4,12
"suggestion",9,12
"suggestions",15,12
"suggestive",2,12
"suggests",26,12
"suicide",6,12
"suit",35,12
"suitable",33,12
"suitcase",1,12
"suitcases",1,12
"suite",1,12
"suited",23,12
"suitors",0,12
"suits",10,12
"sulfate",2,12
"sulfur",21,12
"sulfuric",3,12
"sullen",2,12
"sullivan",3,12
"sulphur",2,12
"sultan",2,12
"sum",25,12
"sumac",0,12
"sumatra",1,12
"sumer",2,12
"sumerian",0,12
"sumerians",3,12
"sumi",0,12
"summarize",7,12
"summarized",5,12
"summarizes",2,12
"summary",12,12
"summed",3,12
"summer",120,12
"summer's",1,12
"summers",6,12
"summertime",0,12
"summit",6,12
"summon",2,12
"summoned",5,12
"summons",2,12
"sumner",1,12
"sums",10,12
"sun",233,12
"sun's",20,12
"sunburn",2,12
"sunburned",0,12
"sunday",19,12
"sundays",2,12
"sundial",1,12
"sundown",1,12
"sunfish",0,12
"sunflower",0,12
"sunflowers",0,12
"sung",3,12
"sunglasses",0,12
"sunk",6,12
"sunken",1,12
"sunlight",40,12
"sunlit",1,12
"sunny",10,12
"sunrise",5,12
"suns",1,12
"sunset",8,12
"sunshine",13,12
"super",6,12
"superb",3,12
"superficial",2,12
"superintendent",1,12
"superior",32,12
"superiority",5,12
"superiors",1,12
"supermarket",7,12
"supermarkets",2,12
"supernatural",6,12
"superstition",4,12
"superstitions",2,12
"superstitious",3,12
"supervise",3,12
"supervised",4,12
"supervises",0,12
"supervising",1,12
"supervision",5,12
"supervisor",10,12
"supervisors",5,12
"supper",8,12
"suppertime",0,12
"supplement",3,12
"supplementary",2,12
"supplemented",1,12
"supplements",1,12
"supplied",35,12
"supplier",2,12
"suppliers",3,12
"supplies",85,12
"supply",172,12
"supplying",8,12
"support",181,12
"supported",55,12
"supporters",5,12
"supporting",28,12
"supportive",1,12
"supports",15,12
"suppose",92,12
"supposed",53,12
"supposedly",7,12
"supposing",1,12
"suppress",2,12
"suppressed",2,12
"suppression",0,12
"supremacy",1,12
"supreme",39,12
"sure",200,12
"surely",22,12
"surf",2,12
"surface",274,12
"surfaced",0,12
"surfaces",35,12
"surge",4,12
"surged",1,12
"surgeon",12,12
"surgeons",5,12
"surgery",11,12
"surgical",3,12
"surging",1,12
"surpass",1,12
"surpassed",1,12
"surplus",13,12
"surpluses",1,12
"surprise",36,12
"surprised",26,12
"surprises",2,12
"surprising",19,12
"surprisingly",8,12
"surrender",9,12
"surrendered",6,12
"surround",7,12
"surrounded",46,12
"surrounding",39,12
"surroundings",23,12
"surrounds",8,12
"survey",20,12
"surveyed",3,12
"surveying",4,12
"surveyor",2,12
"surveyors",1,12
"surveys",2,12
"survival",32,12
"survive",48,12
"survived",22,12
"survives",1,12
"surviving",7,12
"survivors",9,12
"susan",5,12
"susan's",0,12
"susceptible",4,12
"susie",0,12
"suspect",14,12
"suspected",16,12
"suspects",1,12
"suspend",1,12
"suspended",19,12
"suspense",4,12
"suspension",12,12
"suspicion",10,12
"suspicions",2,12
"suspicious",6,12
"suspiciously",1,12
"sustain",4,12
"sustained",6,12
"sutton",0,12
"suzy",0,12
"swallow",6,12
"swallowed",11,12
"swallowing",2,12
"swallows",1,12
"swam",4,12
"swamp",6,12
"swamps",7,12
"swampy",2,12
"swan",1,12
"swans",2,12
"swap",1,12
"swarm",2,12
"swarmed",2,12
"swarming",2,12
"swarms",2,12
"sway",2,12
"swayed",3,12
"swaying",3,12
"swear",2,12
"swearing",2,12
"sweat",8,12
"sweater",4,12
"sweaters",4,12
"sweating",1,12
"sweaty",1,12
"sweden",16,12
"swedes",3,12
"swedish",8,12
"sweep",12,12
"sweeping",10,12
"sweeps",2,12
"sweet",32,12
"sweet-smelling",0,12
"sweeter",0,12
"sweetly",0,12
"sweetness",2,12
"sweets",3,12
"swell",8,12
"swelled",2,12
"swelling",7,12
"swells",0,12
"swept",21,12
"swift",13,12
"swiftly",11,12
"swim",15,12
"swimmer",1,12
"swimmers",2,12
"swimming",31,12
"swims",1,12
"swine",1,12
"swing",15,12
"swinging",9,12
"swings",2,12
"swirl",0,12
"swirled",0,12
"swirling",2,12
"swirls",1,12
"swish",0,12
"swiss",5,12
"switch",18,12
"switched",2,12
"switches",4,12
"switching",2,12
"switzerland",10,12
"swollen",7,12
"swoop",0,12
"swooped",1,12
"sword",13,12
"swords",4,12
"swore",3,12
"sworn",4,12
"swung",10,12
"sybil",0,12
"sydney",1,12
"syllable",4,12
"syllables",7,12
"sylvester",0,12
"sylvia",1,12
"symbol",48,12
"symbolic",5,12
"symbolize",1,12
"symbolized",2,12
"symbols",48,12
"symmetrical",2,12
"symmetry",2,12
"sympathetic",6,12
"sympathy",10,12
"symphony",3,12
"symptom",1,12
"symptoms",15,12
"synagogue",1,12
"syndrome",1,12
"synonym",1,12
"synonyms",0,12
"synthesis",1,12
"synthesize",0,12
"synthesized",0,12
"synthetic",15,12
"syphilis",1,12
"syracuse",4,12
"syria",5,12
"syrup",2,12
"system",526,12
"systematic",6,12
"systematically",2,12
"systems",112,12
"t",12,12
"t-shirt",0,12
"t-shirts",0,12
"tab",1,12
"tabby",0,12
"table",184,12
"tablecloth",0,12
"tables",31,12
"tablet",3,12
"tablets",3,12
"taboo",1,12
"tabs",2,12
"tack",2,12
"tacked",0,12
"tackle",3,12
"tackled",1,12
"tacks",0,12
"tactics",3,12
"tacy",0,12
"tad",0,12
"tadpole",0,12
"tadpoles",0,12
"taft",2,12
"tag",4,12
"tagged",0,12
"tagging",0,12
"tags",0,12
"tahiti",1,12
"tail",35,12
"tailor",3,12
"tailors",1,12
"tails",10,12
"taiwan",1,12
"take",569,12
"take-off",0,12
"taken",284,12
"takeoff",0,12
"takes",146,12
"taking",143,12
"tale",15,12
"talent",13,12
"talented",6,12
"talents",8,12
"tales",16,12
"talk",121,12
"talkative",1,12
"talked",34,12
"talking",73,12
"talks",14,12
"tall",79,12
"taller",8,12
"tallest",3,12
"tallow",1,12
"tam",0,12
"tame",5,12
"tamed",1,12
"tammy",0,12
"tan",3,12
"tang",0,12
"tangible",3,12
"tangle",4,12
"tangled",7,12
"tank",27,12
"tankers",1,12
"tanks",15,12
"tanned",1,12
"tanner",0,12
"tanning",2,12
"tanya",0,12
"tanzania",2,12
"tap",5,12
"tape",46,12
"taped",3,12
"tapered",2,12
"tapes",7,12
"tapped",3,12
"tapping",4,12
"taps",0,12
"tar",9,12
"taran",3,12
"target",15,12
"targets",1,12
"tariff",4,12
"tariffs",3,12
"tarnished",1,12
"taro",0,12
"task",72,12
"tasks",32,12
"taste",48,12
"tasted",4,12
"tasteless",0,12
"tastes",9,12
"tasting",1,12
"tasty",3,12
"tate",0,12
"tattered",1,12
"taught",54,12
"taut",1,12
"tavern",4,12
"taverns",2,12
"tawny",1,12
"tax",76,12
"taxable",1,12
"taxation",3,12
"taxed",7,12
"taxes",63,12
"taxi",3,12
"taxing",0,12
"taxis",1,12
"taxpayers",2,12
"taylor",5,12
"tea",33,12
"teach",39,12
"teacher",104,12
"teacher's",3,12
"teachers",64,12
"teachers'",0,12
"teaches",5,12
"teaching",35,12
"teachings",5,12
"teakettle",0,12
"team",71,12
"team's",1,12
"teammates",1,12
"teams",22,12
"teapot",0,12
"tear",10,12
"tearing",7,12
"tears",17,12
"tease",1,12
"teased",0,12
"teasing",0,12
"technical",27,12
"technically",2,12
"technician",5,12
"technicians",12,12
"technique",31,12
"techniques",53,12
"technological",9,12
"technologies",2,12
"technology",51,12
"ted",1,12
"ted's",0,12
"teddy",1,12
"teddy's",0,12
"tedious",5,12
"tee",0,12
"teen",1,12
"teen-age",1,12
"teen-ager",1,12
"teen-agers",2,12
"teenage",4,12
"teenager",3,12
"teenagers",6,12
"teens",4,12
"teeth",71,12
"telegram",2,12
"telegrams",2,12
"telegraph",13,12
"telephone",73,12
"telephoned",2,12
"telephones",8,12
"telescope",22,12
"telescopes",13,12
"televised",0,12
"television",100,12
"televisions",0,12
"tell",205,12
"teller",4,12
"telling",36,12
"tells",71,12
"telltale",1,12
"temper",14,12
"temperament",3,12
"temperance",0,12
"temperate",5,12
"temperature",161,12
"temperatures",46,12
"tempered",1,12
"tempers",1,12
"template",1,12
"temple",30,12
"temples",15,12
"temporal",2,12
"temporarily",11,12
"temporary",35,12
"tempt",1,12
"temptation",4,12
"tempted",8,12
"tempting",3,12
"ten",170,12
"ten-year-old",0,12
"tenant",5,12
"tenants",3,12
"tend",58,12
"tended",10,12
"tendencies",0,12
"tendency",22,12
"tender",11,12
"tenderly",1,12
"tenderness",4,12
"tending",4,12
"tendons",0,12
"tends",27,12
"tenement",2,12
"tenements",1,12
"tennessee",12,12
"tennis",15,12
"tenochtitlan",2,12
"tens",7,12
"tense",16,12
"tension",21,12
"tensions",3,12
"tent",7,12
"tentacles",1,12
"tentative",1,12
"tentatively",1,12
"tenth",6,12
"tents",4,12
"tenure",1,12
"tepee",1,12
"tepees",0,12
"teresa",0,12
"term",107,12
"termed",5,12
"terminal",16,12
"terminals",4,12
"terminate",0,12
"terminated",1,12
"termination",1,12
"terminology",1,12
"termites",4,12
"terms",146,12
"terrace",2,12
"terraces",4,12
"terrain",2,12
"terrarium",0,12
"terrestrial",2,12
"terrible",35,12
"terribly",3,12
"terrier",1,12
"terrific",3,12
"terrified",6,12
"terrifying",5,12
"territorial",8,12
"territories",15,12
"territory",45,12
"terror",16,12
"terrors",1,12
"terry",3,12
"tertiary",2,12
"test",126,12
"testament",5,12
"tested",31,12
"testes",1,12
"testified",1,12
"testify",4,12
"testimony",4,12
"testing",19,12
"tests",48,12
"tex",0,12
"texans",1,12
"texas",43,12
"text",33,12
"textbook",11,12
"textbooks",8,12
"textile",11,12
"textiles",6,12
"texts",2,12
"texture",16,12
"textures",4,12
"th'",0,12
"thaddeus",0,12
"thailand",2,12
"thames",3,12
"than",1878,12
"thank",8,12
"thank-you",0,12
"thanked",2,12
"thankful",1,12
"thanks",12,12
"thanksgiving",3,12
"that",10904,12
"10979",NA,12
"that'll",0,12
"that's",50,12
"thatch",1,12
"thatched",2,12
"thaw",0,12
"the",72942,12
"72102",NA,12
"theater",14,12
"theaters",7,12
"theatre",5,12
"theatrical",2,12
"thebes",2,12
"thee",6,12
"theft",8,12
"their",3562,12
"theirs",10,12
"them",1937,12
"theme",19,12
"themes",6,12
"themselves",306,12
"then",1284,12
"thence",2,12
"theo",0,12
"theodore",6,12
"theological",1,12
"theology",1,12
"theoretical",2,12
"theoretically",2,12
"theories",21,12
"theorists",1,12
"theory",98,12
"therapist",1,12
"therapists",1,12
"therapy",7,12
"there",2446,12
"there'd",0,12
"there'll",0,12
"there's",21,12
"thereafter",8,12
"thereby",15,12
"therefore",249,12
"therein",1,12
"thereof",3,12
"thereupon",2,12
"thermal",9,12
"thermometer",12,12
"thermometers",3,12
"thermos",0,12
"thermostat",3,12
"thesaurus",0,12
"these",2345,12
"theseus",2,12
"thesis",3,12
"they",5370,12
"they'd",3,12
"they'll",2,12
"they're",16,12
"they've",6,12
"thick",80,12
"thicken",0,12
"thickened",1,12
"thicker",7,12
"thickest",1,12
"thicket",1,12
"thickets",1,12
"thickly",3,12
"thickness",11,12
"thicknesses",3,12
"thief",3,12
"thieves",3,12
"thigh",2,12
"thighs",1,12
"thimble",0,12
"thin",88,12
"thine",3,12
"thing",218,12
"things",581,12
"think",401,12
"thinker",1,12
"thinkers",5,12
"thinking",100,12
"thinks",18,12
"thinly",2,12
"thinned",0,12
"thinner",8,12
"thinnest",1,12
"third",166,12
"thirds",3,12
"thirst",8,12
"thirsty",1,12
"thirteen",23,12
"thirteen-year-old",0,12
"thirteenth",4,12
"thirties",2,12
"thirty",50,12
"thirty-eight",1,12
"thirty-five",7,12
"thirty-four",1,12
"thirty-one",1,12
"thirty-seven",1,12
"thirty-six",2,12
"thirty-three",3,12
"thirty-two",4,12
"this",4625,12
"thither",2,12
"thomas",35,12
"thompson",3,12
"thomson",0,12
"thor",0,12
"thoreau",3,12
"thorn",1,12
"thorns",2,12
"thornton",1,12
"thorny",0,12
"thorough",10,12
"thoroughly",34,12
"those",766,12
"thou",12,12
"though",386,12
"thought",349,12
"thoughtful",6,12
"thoughtfully",2,12
"thoughtless",2,12
"thoughts",72,12
"thousand",152,12
"thousands",174,12
"thrashing",0,12
"thread",20,12
"threaded",2,12
"threadlike",2,12
"threads",18,12
"threat",24,12
"threaten",7,12
"threatened",27,12
"threatening",9,12
"threatens",3,12
"threats",5,12
"three",684,12
"three-dimensional",4,12
"three-fourths",4,12
"three-quarters",6,12
"three-year",1,12
"three-year-old",1,12
"threshold",4,12
"threw",21,12
"thrift",1,12
"thrill",2,12
"thrilled",1,12
"thrilling",3,12
"thrills",1,12
"thrive",3,12
"thrived",3,12
"thriving",5,12
"throat",20,12
"throats",4,12
"throbbing",1,12
"throne",15,12
"throng",2,12
"thronged",2,12
"throttle",0,12
"through",1110,12
"throughout",165,12
"throw",26,12
"throwing",13,12
"thrown",37,12
"throws",4,12
"thrust",26,12
"thrusting",1,12
"thud",0,12
"thumb",12,12
"thumbs",1,12
"thump",0,12
"thumped",0,12
"thumping",1,12
"thunder",9,12
"thundered",1,12
"thundering",1,12
"thunderous",1,12
"thunderstorm",1,12
"thunderstorms",1,12
"thursday",3,12
"thus",306,12
"thy",7,12
"thyroid",2,12
"ti",0,12
"tia",0,12
"tiber",1,12
"tibet",1,12
"tick",0,12
"ticked",0,12
"ticket",10,12
"tickets",6,12
"ticking",1,12
"tickle",0,12
"tickled",0,12
"ticks",1,12
"tidal",4,12
"tide",15,12
"tides",8,12
"tidings",1,12
"tidy",2,12
"tie",15,12
"tied",25,12
"tien",0,12
"ties",13,12
"tiffany",0,12
"tiger",5,12
"tigers",4,12
"tight",19,12
"tighten",3,12
"tightened",2,12
"tightening",1,12
"tighter",0,12
"tightly",24,12
"tigris",3,12
"tile",2,12
"tiles",3,12
"till",36,12
"tilled",1,12
"tillie",0,12
"tilt",4,12
"tilted",6,12
"tilting",1,12
"tim",2,12
"tim's",0,12
"timber",19,12
"timbers",3,12
"time",1738,12
"time-consuming",2,12
"timed",0,12
"timely",1,12
"timer",1,12
"times",433,12
"timid",4,12
"timidly",1,12
"timing",5,12
"timothy",1,12
"tin",22,12
"tina",0,12
"tingle",0,12
"tingling",0,12
"tiniest",0,12
"tinker",0,12
